0,0,0,0,0,0
0,0,0,-2.57510719969822e-08,2.87769792488663e-24,-2.14967428302515e-08
-2.69931698522128e-30,-6.35573755083788e-08,8.4941109151539e-23,-2.01349308461398e-07,2.23621425485306e-22,-1.71592485927617e-07
-5.30333308583162e-28,-1.06227125028436e-06,2.06536659196163e-22,-6.55136729579057e-07,3.36031666393555e-22,-5.77840961390771e-07
4.75731569790257e-29,-4.63305910171733e-06,-6.66914368854507e-24,-1.49313995210772e-06,-4.94339525031254e-23,-1.36665203753962e-06
-4.80094352331048e-27,-8.44703548551945e-06,3.52740832433959e-22,-2.80273175075639e-06,5.94932726509168e-22,-2.66330440685574e-06
-8.14490541583914e-27,-1.38660353078475e-05,3.52327242067983e-22,-4.65566418389143e-06,5.40475678611463e-22,-4.59193875387636e-06
2.97914035171007e-27,-2.1061703097598e-05,-8.23561696849495e-23,-7.11063006311818e-06,-3.31304921213208e-22,-7.27556368816397e-06
3.84550734868399e-26,-3.01737101618097e-05,-7.21766782243756e-22,-1.02153966265445e-05,-1.48463161684893e-21,-1.08360561899443e-05
9.15002738146019e-26,-4.1314986639077e-05,-1.22138386988231e-21,-1.4008592168885e-05,-2.38070988715939e-21,-1.5394162374451e-05
-2.10455861729809e-25,-5.45761000418835e-05,2.0724493155347e-21,-1.85212005697574e-05,3.28736805763191e-21,-2.10694977788723e-05
-3.2581077386967e-25,-7.00289195894711e-05,2.43806313544007e-21,-2.37778112834348e-05,3.96233861887632e-21,-2.79805471773616e-05
-5.53549150105386e-25,-8.77296828991077e-05,3.22553905339812e-21,-2.97976646019061e-05,5.01672330467595e-21,-3.62446639409596e-05
-1.20976317427652e-24,-0.000107721562579842,5.60285605244318e-21,-3.65955255104411e-05,8.95220795329897e-21,-4.59780689519459e-05
-1.410999800326e-24,-0.000130036814353583,5.2852186404951e-21,-4.4182414022697e-05,8.32284930851411e-21,-5.72958490917233e-05
-8.84812223133674e-25,-0.000154698575006992,2.72095878505473e-21,-5.25662153379122e-05,4.00511649354387e-21,-7.03119553175378e-05
-1.03275129818853e-24,-0.000181722367330237,2.64154938915008e-21,-6.17521893551285e-05,3.47933903245571e-21,-8.51392003403163e-05
-2.972730488352e-24,-0.000211117359870436,6.3969488895406e-21,-7.1743395899104e-05,9.68410058743783e-21,-0.000101889255926152
-3.74763144169655e-24,-0.000242887421521622,6.85355225873434e-21,-8.25410493441787e-05,1.00364638375282e-20,-0.00012067264983413
-6.61144645156179e-25,-0.000277032004440996,1.03681899156761e-21,-9.41448140967379e-05,-4.02341388991874e-22,-0.000141598762400587
-1.42435120174896e-25,-0.000313546883315118,1.93094922500698e-22,-0.00010655305052572,-2.27629188631502e-21,-0.000164775822794437
-2.39252766980211e-25,-0.000352424774425602,2.82430380522161e-22,-0.000119763019374278,-3.27575672176857e-21,-0.000190310904951381
8.17483580580847e-25,-0.000393655854136274,-8.45843485548082e-22,-0.000133771051374736,-5.94861042839307e-21,-0.000218309923201491
-3.42114362807445e-24,-0.00043722819322074,3.12131249265533e-21,-0.000148572687697731,1.57735092135601e-21,-0.000248877627606011
-9.42259912164234e-25,-0.000483128120769045,7.621946606599e-22,-0.000164162795949636,-4.08221972096143e-21,-0.000282117599014344
2.55416895045441e-25,-0.000531340529169244,-1.84099210065991e-22,-0.000180535665668993,-6.55693236932383e-21,-0.000318132243855323
2.40278282283558e-23,-0.000581849129782816,-1.55034659286741e-20,-0.000197685086628319,-3.48898998958993e-20,-0.000357022788674222
3.31041375278063e-23,-0.000634636667362331,-1.92026078164089e-20,-0.000215604412714497,-4.31573439484135e-20,-0.000398889274427677
2.94479436095317e-23,-0.000689685099945492,-1.54174297280386e-20,-0.000234286613710783,-3.63037521635486e-20,-0.00044383055054583
1.34060797545791e-23,-0.000746975749859944,-6.35816149176301e-21,-0.00025372431692702,-2.10659577094422e-20,-0.000491944268777423
2.09650428472225e-23,-0.000806489430552895,-9.03821659157583e-21,-0.000273909840313515,-2.55775899004363e-20,-0.000543326876824675
8.96890297229678e-24,-0.000868206553189549,-3.52589776335743e-21,-0.0002948352184265,-1.6096456894555e-20,-0.000598073611778021
-1.96590201002282e-23,-0.000932107216319881,7.0685931441044e-21,-0.000316492222397522,4.01482309152623e-21,-0.000656278493365267
1.77748254576964e-23,-0.000998171281374058,-5.86184040380796e-21,-0.000338872374871781,-1.96280385533114e-20,-0.000718034317018353
-2.43988777687248e-23,-0.00106637843629555,7.39945259521291e-21,-0.00036196696072782,2.54030649050037e-21,-0.000783432646773688
-6.29401308152737e-23,-0.0011367082492434,1.75968634485608e-20,-0.00038576703426223,2.06350861283129e-20,-0.000852563808009292
-1.14501418609291e-22,-0.00120914021397907,2.95809479748186e-20,-0.000410263423413172,4.15906585593678e-20,-0.000925516880033521
-1.30139232579176e-22,-0.00128365378828904,3.11359974958437e-20,-0.000435446731508836,4.39022130759607e-20,-0.00100237968852728
-1.56951513295183e-22,-0.00136022842657285,3.48483031631303e-20,-0.000461307336949909,4.93453813047754e-20,-0.00108323879785492
-8.53585780350245e-23,-0.00143884360754136,1.7623239645248e-20,-0.00048783539117107,1.59869502380102e-20,-0.00116817950324556
2.01200399201405e-23,-0.00151947885781503,-3.86996426497665e-21,-0.000515020815175681,-2.54906509622974e-20,-0.00125728582285789
8.67317557326493e-23,-0.00160211377208215,-1.55694188695455e-20,-0.000542853294892204,-4.72436437891556e-20,-0.00135064048973038
2.39297117201974e-22,-0.00168672803036892,-4.01593758473916e-20,-0.000571322275562799,-9.28901378276642e-20,-0.00144832494363158
3.02880894889215e-22,-0.00177330141288221,-4.75971346626709e-20,-0.000600416955346386,-1.07025450077644e-19,-0.00155041932280794
3.08405699420627e-22,-0.00186181381280978,-4.5453000235513e-20,-0.000630126278288845,-1.04259431182365e-19,-0.00165700245564666
1.9240334185726e-22,-0.00195224524739964,-2.66333359149322e-20,-0.000660438926794607,-7.09635483247335e-20,-0.00176815185225005
1.95820092615025e-22,-0.00204457586758662,-2.54950785632702e-20,-0.000691343313712743,-6.96380877569316e-20,-0.00188394369593502
2.04135936310306e-22,-0.00213878596638987,-2.50317773996482e-20,-0.000722827574137859,-7.10227253749941e-20,-0.00200445283466129
3.02753786134307e-22,-0.00223485598626802,-3.50104101695394e-20,-0.000754879557010982,-9.53909097592428e-20,-0.00212975277239155
