0,0,0,0,0,0
0,0,0,-6.91191766044597e-08,7.6883596646013e-24,-5.77000119905691e-08
7.45883745091484e-28,-7.88471124510057e-07,-3.69956528963599e-22,-5.42830128799387e-07,-6.44143922979727e-22,-4.60177836218245e-07
1.29070832120866e-27,-5.36099419141777e-06,-1.58611882451981e-22,-1.78018514265473e-06,-2.67825486775906e-22,-1.54830383210887e-06
2.17701659781572e-27,-1.21462016566842e-05,-1.14771309971791e-22,-4.09142770938033e-06,-2.26915559711413e-22,-3.65870457120206e-06
-3.97621266114145e-26,-2.28795975625635e-05,1.08794929995749e-21,-7.74395098543489e-06,1.86288193973358e-21,-7.12377016050561e-06
-1.80945229237344e-25,-3.82370536697879e-05,2.90112919791051e-21,-1.29675490523337e-05,5.05446827438357e-21,-1.22716668260671e-05
-4.03903128833561e-25,-5.87973763242662e-05,4.12701085201004e-21,-1.99590192544446e-05,6.75409586250156e-21,-1.94263433878821e-05
-1.28741738669163e-24,-8.50542027562861e-05,8.91473216636332e-21,-2.88862047328764e-05,1.53102922309701e-20,-2.89075352308853e-05
-2.23952070226582e-24,-0.000117426450613027,1.10141164299418e-20,-3.9891542831531e-05,1.89831117621098e-20,-4.10307651900496e-05
-2.58048114968774e-24,-0.000156267496926603,9.35313763483632e-21,-5.30951789269351e-05,1.54512401531704e-20,-5.61073413572374e-05
-3.11580770879404e-24,-0.000201873241259679,8.57558765401166e-21,-6.85976980429632e-05,1.40029439125367e-20,-7.44443518614782e-05
-3.26665540661642e-24,-0.000254489188923516,6.99732685311359e-21,-8.64825202847509e-05,1.05924919568762e-20,-9.63446567063725e-05
-4.47890254139951e-24,-0.00031431667361085,7.62267485535949e-21,-0.000106818000571313,1.15556175678129e-20,-0.000122106876761719
-5.21447328399442e-24,-0.000381518324248986,7.1759967580109e-21,-0.000129659268260409,9.79211981952911e-21,-0.000152025380029794
-2.39812171540182e-24,-0.000456222868111361,2.70922226338772e-21,-0.000155049837968582,1.35440455883655e-21,-0.000186390265309636
-2.04392193149064e-23,-0.000538529351013201,1.92065027945876e-20,-0.000183023019115633,2.96871467264093e-20,-0.000225487343391913
-1.79303365789756e-23,-0.000628510845569462,1.41772442085673e-20,-0.000213603148410119,1.96528991158195e-20,-0.000269598115916184
-1.38369261111711e-23,-0.000726217709844754,9.30018833309323e-21,-0.000246806666579722,1.03678483587732e-20,-0.000318999752028086
-5.38108239961464e-23,-0.000831680451129503,3.1025224259047e-20,-0.000282643058088859,4.85654760796408e-20,-0.000373965062962337
-2.24871280949953e-23,-0.0009449122429059,1.12126178662787e-20,-0.000321115670342109,1.21768936605278e-20,-0.000434762474690162
-6.32562075507758e-23,-0.00106591113720875,2.7478248055111e-20,-0.000362222426891086,3.93248696589019e-20,-0.000501655998749097
-4.3953713719376e-23,-0.00119466200944119,1.67447672433918e-20,-0.00040595644743015,1.8210488422731e-20,-0.000574905201386109
-8.18670892135302e-23,-0.00133113826818656,2.75179044856267e-20,-0.000452306585840027,3.55395767035593e-20,-0.000654765171125209
-9.07669165347408e-23,-0.00147530335858936,2.70678882502787e-20,-0.000501257896198084,3.05854202239211e-20,-0.000741486484879837
-2.86777815364175e-23,-0.00162711208439288,7.62593178143647e-21,-0.000552792035496513,-3.18410587452106e-21,-0.000835315172716167
